"SITIO","PRODUCTO","LINK","VARIACIONES","FECHA"
"Tierragro","Comida para perros Hills Cachorros Razas Miniatura 4.5 Lbs","https://www.tierragro.com/collections/alimento-para-perros/products/hills-perro-cachorro-toy-breed-hills-nutricion-mascotas-y-animales?_pos=153&_fid=3e3f643ec&_ss=c","[{""id"":""var0"",""variation"":""Comida para perros Hills Cachorros Razas Miniatura  4.5 Lbs"",""price"":115800,""availability"":""si""}]","2026-03-17 09:34:53"
"Tierragro","Proplan Active Mind Raza Mediana-Grande","https://www.tierragro.com/collections/alimento-para-perros/products/proplan-active-mind-raza-m-g-x3kg-mx?_pos=154&_fid=3e3f643ec&_ss=c","[{""id"":""var0"",""variation"":""3 KG"",""price"":146700,""availability"":""si""},{""id"":""var1"",""variation"":""13 KG"",""price"":486500,""availability"":""si""}]","2026-03-17 09:34:53"
"Tierragro","Comida para perro Equilibrio Filhote Razas Pequeñas","https://www.tierragro.com/collections/alimento-para-perros/products/equilibrio-perro-cachorro-raza-peque-a-total-max-nutricion-mascotas-y-animales?_pos=155&_fid=3e3f643ec&_ss=c","[{""id"":""var0"",""variation"":""500 gr"",""price"":27900,""availability"":""si""},{""id"":""var1"",""variation"":""2 kg"",""price"":95200,""availability"":""si""}]","2026-03-17 09:34:53"
"Tierragro","Italcan Plus Carne Y Verduras x 10 Kg","https://www.tierragro.com/collections/alimento-para-perros/products/italcan-plus-carne-y-verduras-10-kg-italcol-nutricion-mascotas-y-animales?_pos=156&_fid=3e3f643ec&_ss=c","[{""id"":""var0"",""variation"":""Italcan Plus Carne Y Verduras x 10 Kg"",""price"":61100,""availability"":""si""}]","2026-03-17 09:34:53"
"Tierragro","Gemon Pate Adulto x 150 Gr","https://www.tierragro.com/collections/alimento-para-perros/products/gemon-pate-adulto-150-gr-inversiones-ala-nutricion-mascotas-y-animales?_pos=169&_fid=3e3f643ec&_ss=c","[{""id"":""var0"",""variation"":""Gemon Pate Adulto x 150 Gr"",""price"":12300,""availability"":""si""}]","2026-03-17 09:35:10"
"Tierragro","Pro Plan Sensitive Skin Adultos Razas Medianas Y Grandes","https://www.tierragro.com/collections/alimento-para-perros/products/proplan-sensitive-skin-myl-breed-x-13kg?_pos=170&_fid=3e3f643ec&_ss=c","[{""id"":""var0"",""variation"":""13 KG"",""price"":486600,""availability"":""si""},{""id"":""var1"",""variation"":""3 KG"",""price"":139200,""availability"":""si""}]","2026-03-17 09:35:10"
"Tierragro","Gemon Pate Cachorro x 150 Gr","https://www.tierragro.com/collections/alimento-para-perros/products/gemon-pate-cachorro-150-gr-inversiones-ala-nutricion-mascotas-y-animales?_pos=171&_fid=3e3f643ec&_ss=c","[{""id"":""var0"",""variation"":""Gemon Pate Cachorro x 150 Gr"",""price"":12600,""availability"":""si""}]","2026-03-17 09:35:10"
"Tierragro","Royal Canin Vhn Gastrointestinal Cat 2Kg","https://www.tierragro.com/collections/alimento-para-perros/products/royal-canin-vhn-gastrointestinal-cat-2kg?_pos=172&_fid=3e3f643ec&_ss=c","[{""id"":""var0"",""variation"":""Royal Canin Vhn Gastrointestinal Cat 2Kg"",""price"":167900,""availability"":""si""}]","2026-03-17 09:35:10"
"Tierragro","Excellent Adulto Skin Care Alimento Para Perros","https://www.tierragro.com/collections/alimento-para-perros/products/excellent-adulto-skin-care-alimento-para-perros-3-kg?_pos=173&_fid=3e3f643ec&_ss=c","[{""id"":""var0"",""variation"":""17kg"",""price"":351600,""availability"":""si""},{""id"":""var1"",""variation"":""3kg"",""price"":65900,""availability"":""si""}]","2026-03-17 09:35:10"
"Tierragro","Nutrapro Adulto Raza Mediana Grande","https://www.tierragro.com/collections/alimento-para-perros/products/nutrapro-adulto-rmg-15-kg?_pos=174&_fid=3e3f643ec&_ss=c","[{""id"":""var0"",""variation"":""20KG"",""price"":325000,""availability"":""si""},{""id"":""var1"",""variation"":""15KG"",""price"":258200,""availability"":""si""},{""id"":""var2"",""variation"":""7.5KG"",""price"":142000,""availability"":""si""},{""id"":""var3"",""variation"":""4KG"",""price"":67600,""availability"":""si""},{""id"":""var4"",""variation"":""2KG"",""price"":41100,""availability"":""si""}]","2026-03-17 09:35:11"
"Tierragro","Comida para perro Hills c/d Urinary Care 8.5Lbs","https://www.tierragro.com/collections/alimento-para-perros/products/hills-perro-c-d-multic-chicken-hills-nutricion-mascotas-y-animales?_pos=175&_fid=3e3f643ec&_ss=c","[{""id"":""var0"",""variation"":""Comida para perro Hills c/d Urinary Care 8.5Lbs"",""price"":250000,""availability"":""si""}]","2026-03-17 09:35:11"
"Tierragro","Excellent Perro Cachorro Raza Mediana Y Grande","https://www.tierragro.com/collections/alimento-para-perros/products/excellent-cachorro-raza-mediana-grande-purina-nutricion-mascotas-y-animales?_pos=176&_fid=3e3f643ec&_ss=c","[{""id"":""var0"",""variation"":""1 kg"",""price"":23500,""availability"":""si""},{""id"":""var1"",""variation"":""3 kg"",""price"":63100,""availability"":""si""},{""id"":""var2"",""variation"":""8 kg"",""price"":125100,""availability"":""si""},{""id"":""var3"",""variation"":""17 kg"",""price"":296700,""availability"":""si""}]","2026-03-17 09:35:11"
"Tierragro","Juguete Comestible Sushi x 100 Gr","https://www.tierragro.com/collections/alimento-para-perros/products/juguete-comestible-sushi-100-gr-2833-logus-nutricion-mascotas-y-animales?_pos=177&_fid=3e3f643ec&_ss=c","[{""id"":""var0"",""variation"":""Juguete Comestible Sushi x 100 Gr"",""price"":11900,""availability"":""si""}]","2026-03-17 09:35:11"
"Tierragro","Vet Life Perro Renal x 2 Kg","https://www.tierragro.com/collections/alimento-para-perros/products/vet-life-renal-2-kg-vet-life-nutricion-mascotas-y-animales?_pos=178&_fid=3e3f643ec&_ss=c","[{""id"":""var0"",""variation"":""Vet Life Perro Renal x 2 Kg"",""price"":123500,""availability"":""si""}]","2026-03-17 09:35:11"
"Tierragro","Comida para Perro Hills Prescription Digestive Care i/d 17.5 Lbs","https://www.tierragro.com/collections/alimento-para-perros/products/hills-perro-i-d-17lb-hills-nutricion-mascotas-y-animales?_pos=179&_fid=3e3f643ec&_ss=c","[{""id"":""var0"",""variation"":""Comida para Perro Hills Prescription Digestive Care i/d 17.5 Lbs"",""price"":431900,""availability"":""si""}]","2026-03-17 09:35:11"
"Tierragro","Pro Plan Gato Veterinary En x 2.72 Kg","https://www.tierragro.com/collections/alimento-para-perros/products/proplan-gato-veterinary-diet-en-purina-nutricion-mascotas-y-animales?_pos=180&_fid=3e3f643ec&_ss=c","[{""id"":""var0"",""variation"":""Pro Plan Gato Veterinary En x 2.72 Kg"",""price"":184800,""availability"":""si""}]","2026-03-17 09:35:11"
"Tierragro","Freemiau Arena Sin Olor Para Gatos x 10 Kg","https://www.tierragro.com/collections/higiene-gatos/products/freemiau-arena-para-gatos-freemiau-higiene-animales-y-mascotas","[{""id"":""var0"",""variation"":""Freemiau Arena Sin Olor Para Gatos x 10 Kg"",""price"":49300,""availability"":""si""}]","2026-03-17 04:07:26"
"Tierragro","Mirringo Arena x 10 Kg","https://www.tierragro.com/collections/higiene-gatos/products/mirringo-arena-x-10-kg","[{""id"":""var0"",""variation"":""Mirringo Arena x 10 Kg"",""price"":60800,""availability"":""si""}]","2026-03-17 04:07:26"
"Tierragro","Maiz Cat Arena Ecológica","https://www.tierragro.com/collections/higiene-gatos/products/maiz-cat-x4kg-arena-ecologica","[{""id"":""var0"",""variation"":""4 Kg"",""price"":21800,""availability"":""si""},{""id"":""var1"",""variation"":""10 kg"",""price"":53700,""availability"":""si""}]","2026-03-17 04:07:26"
"Tierragro","Petys Arena Para Gatos","https://www.tierragro.com/collections/higiene-gatos/products/arena-gatos-petys-higiene-gatos-mascotas","[{""id"":""var0"",""variation"":""4.5 kg"",""price"":21700,""availability"":""si""},{""id"":""var1"",""variation"":""10 kg"",""price"":51200,""availability"":""si""}]","2026-03-17 04:07:26"
"Tierragro","Shampoo Miclorproc","https://www.tierragro.com/collections/higiene-gatos/products/miclorproc-250-ml-proconvet-farmacia-animales-y-mascotas","[{""id"":""var0"",""variation"":""125 ml"",""price"":48500,""availability"":""si""},{""id"":""var1"",""variation"":""250 ml"",""price"":73300,""availability"":""si""},{""id"":""var2"",""variation"":""500 ml"",""price"":126400,""availability"":""si""}]","2026-03-17 04:07:26"
"Tierragro","Freemiau Arena Para Gatos x 4.5 Kg","https://www.tierragro.com/collections/higiene-gatos/products/freemiau-arena-para-gatos-916-freemiau-higiene-animales-y-mascotas","[{""id"":""var0"",""variation"":""Freemiau Arena Para Gatos x 4.5 Kg"",""price"":26700,""availability"":""si""}]","2026-03-17 04:07:26"
"Tierragro","Clordent Solución Oral x 120 Cc","https://www.tierragro.com/collections/higiene-gatos/products/clordent-solucion-oral-virbac-higiene-animales-y-mascotas","[{""id"":""var0"",""variation"":""Clordent Solución Oral x 120 Cc"",""price"":32700,""availability"":""si""}]","2026-03-17 04:07:26"
"Tierragro","Petys Paños Húmedos","https://www.tierragro.com/collections/higiene-gatos/products/panos-humedos-petys-familia-higiene-animales-y-mascotas","[{""id"":""var0"",""variation"":""80 u"",""price"":19700,""availability"":""si""},{""id"":""var1"",""variation"":""50 u"",""price"":14700,""availability"":""si""},{""id"":""var2"",""variation"":""10 u"",""price"":3700,""availability"":""si""}]","2026-03-17 04:07:26"
"Tierragro","Shampoo Clorhexin x 240 Ml","https://www.tierragro.com/collections/higiene-gatos/products/shampoo-clorhexin-virbac-farmacia-animales-y-mascotas","[{""id"":""var0"",""variation"":""Shampoo Clorhexin x 240 Ml"",""price"":37300,""availability"":""si""}]","2026-03-17 04:07:26"
"Tierragro","Baxidin Shampoo","https://www.tierragro.com/collections/higiene-gatos/products/baxidin-shampoo-basic-farm-farmacia-animales-y-mascotas","[{""id"":""var0"",""variation"":""250 ml"",""price"":45000,""availability"":""si""},{""id"":""var1"",""variation"":""1000 ml"",""price"":94400,""availability"":""si""}]","2026-03-17 04:07:26"
"Tierragro","Scoopable Arena Para Gatos x 5 Kg (Olor Talco)","https://www.tierragro.com/collections/higiene-gatos/products/arena-scoopable-c-talco-royal-cat-higiene-animales-y-mascotas","[{""id"":""var0"",""variation"":""Scoopable Arena Para Gatos x 5 Kg (Olor Talco)"",""price"":33800,""availability"":""si""}]","2026-03-17 04:07:26"
"Tierragro","Naturproc x 60 Ml","https://www.tierragro.com/collections/higiene-gatos/products/naturproc-60-ml-proconvet-higiene-animales-y-mascotas","[{""id"":""var0"",""variation"":""Naturproc x 60 Ml"",""price"":41100,""availability"":""si""}]","2026-03-17 04:07:26"
"Tierragro","Pino Minino Arena Para Gatos x 5 Kg","https://www.tierragro.com/collections/higiene-gatos/products/pino-minino-arena-para-gato-zoolutions-higiene-animales-y-mascotas","[{""id"":""var0"",""variation"":""Pino Minino Arena Para Gatos x 5 Kg"",""price"":37200,""availability"":""si""}]","2026-03-17 04:07:44"
"Tierragro","Petys Paños Húmedos Con Clorhexidina x 40 Und","https://www.tierragro.com/collections/higiene-gatos/products/petys-panos-humedos-con-clorhexidina","[{""id"":""var0"",""variation"":""Petys Paños Húmedos Con Clorhexidina x 40 Und"",""price"":12400,""availability"":""si""}]","2026-03-17 04:07:44"
"Tierragro","Lopets Arena Para Gatos x 4.5 Kg","https://www.tierragro.com/collections/higiene-gatos/products/lopets-arena-para-gatos-x-4-5-kg","[{""id"":""var0"",""variation"":""Lopets Arena Para Gatos x 4.5 Kg"",""price"":22700,""availability"":""si""}]","2026-03-17 04:07:44"
"Tierragro","Royal Cat Scoopable Arena Para Gatos x 5 Kg (Sin Olor)","https://www.tierragro.com/collections/higiene-gatos/products/arena-scoopable-sin-olor-royal-cat-higiene-animales-y-mascotas","[{""id"":""var0"",""variation"":""Royal Cat Scoopable Arena Para Gatos x 5 Kg (Sin Olor)"",""price"":33800,""availability"":""si""}]","2026-03-17 04:07:44"
"Tierragro","Fresh Breath Clean Teeth Gel. x 2 Oz","https://www.tierragro.com/collections/higiene-gatos/products/fresh-breath-clean-teeth-gel-tropiclean-farmacia-animales-y-mascotas","[{""id"":""var0"",""variation"":""Fresh Breath Clean Teeth Gel. x 2 Oz"",""price"":87500,""availability"":""si""}]","2026-03-17 04:07:44"
"Tierragro","Crema Dental Denty Farm x 80 Gr","https://www.tierragro.com/collections/higiene-gatos/products/crema-dental-denty-farm-80-grs-basic-farm-higiene-animales-y-mascotas","[{""id"":""var0"",""variation"":""Crema Dental Denty Farm x 80 Gr"",""price"":34100,""availability"":""si""}]","2026-03-17 04:07:44"
"Tierragro","Shampoo Sebocalm x 250 Ml","https://www.tierragro.com/collections/higiene-gatos/products/shampoo-sebocalm-virbac-farmacia-animales-y-mascotas","[{""id"":""var0"",""variation"":""Shampoo Sebocalm x 250 Ml"",""price"":52800,""availability"":""si""}]","2026-03-17 04:07:44"
"Tierragro","Pañitos Húmedos Petys Limpieza Esencial x50 Und","https://www.tierragro.com/collections/higiene-gatos/products/panos-humedos-petys-limp-esencial-24x50","[{""id"":""var0"",""variation"":""Pañitos Húmedos Petys Limpieza Esencial x50 Und"",""price"":10700,""availability"":""si""}]","2026-03-17 04:07:44"
"Tierragro","Paños Húmedos Petys Lavanda x 50","https://www.tierragro.com/collections/higiene-gatos/products/panos-humedos-petys-lavanda-12x50","[{""id"":""var0"",""variation"":""Paños Húmedos Petys Lavanda x 50"",""price"":15500,""availability"":""si""}]","2026-03-17 04:07:44"
"Tierragro","Ceruline x 100 Ml","https://www.tierragro.com/collections/higiene-gatos/products/ceruline-invet-farmacia-animales-y-mascotas","[{""id"":""var0"",""variation"":""Ceruline x 100 Ml"",""price"":37600,""availability"":""si""}]","2026-03-17 04:07:44"
"Tierragro","Nutrecat Arena","https://www.tierragro.com/collections/higiene-gatos/products/nutrecat-arena-olor-x5-kg","[{""id"":""var0"",""variation"":""5 kg refill"",""price"":23000,""availability"":""si""},{""id"":""var1"",""variation"":""5 kg"",""price"":35400,""availability"":""si""},{""id"":""var2"",""variation"":""10 kg"",""price"":67400,""availability"":""si""}]","2026-03-17 04:07:44"
"Tierragro","Clorhexin 3.0 Spherulites","https://www.tierragro.com/collections/higiene-gatos/products/clorhexin-3-0-spherulites","[{""id"":""var0"",""variation"":""Clorhexin 3.0 Spherulites"",""price"":40800,""availability"":""si""}]","2026-03-17 04:07:44"
"Tierragro","Mirringo Arena x 5 Kg","https://www.tierragro.com/collections/higiene-gatos/products/mirringo-arena-x-5-kg","[{""id"":""var0"",""variation"":""Mirringo Arena x 5 Kg"",""price"":33600,""availability"":""si""}]","2026-03-17 04:08:02"
"Tierragro","Brillo Clean Eyes x 120 Ml","https://www.tierragro.com/collections/higiene-gatos/products/brillo-clean-eyes-provet-farmacia-animales-y-mascotas","[{""id"":""var0"",""variation"":""Brillo Clean Eyes x 120 Ml"",""price"":68000,""availability"":""si""}]","2026-03-17 04:08:02"
"Tierragro","Arena para gato Fresh Step Multi Cat Aglomerante con Febreze 25Lbs","https://www.tierragro.com/collections/higiene-gatos/products/arena-fresh-step-multi-cat-febreze-20-lb","[{""id"":""var0"",""variation"":""Arena para gato Fresh Step Multi Cat Aglomerante con Febreze 25Lbs"",""price"":120800,""availability"":""si""}]","2026-03-17 04:08:02"
"Tierragro","Petys Eliminador De Olores 50Ml","https://www.tierragro.com/collections/higiene-gatos/products/eliminador-de-olores-petys-familia-higiene-animales-y-mascotas","[{""id"":""var0"",""variation"":""280 ml"",""price"":24300,""availability"":""si""},{""id"":""var1"",""variation"":""50 ml"",""price"":5100,""availability"":""si""}]","2026-03-17 04:08:02"
"Tierragro","Shampoo Mascotas Pet Life Dermohidratante 250 ml","https://www.tierragro.com/collections/higiene-gatos/products/shampoo-pet-life-dermohidratante-250-ml","[{""id"":""var0"",""variation"":""Shampoo Mascotas Pet Life Dermohidratante 250 ml"",""price"":30700,""availability"":""si""}]","2026-03-17 04:08:02"
"Tierragro","Shampoo Ketoclean x 250 Ml","https://www.tierragro.com/collections/higiene-gatos/products/shampoo-ketoclean-250-ml-weis-pharma-farmacia-animales-y-mascotas","[{""id"":""var0"",""variation"":""Shampoo Ketoclean x 250 Ml"",""price"":50800,""availability"":""si""}]","2026-03-17 04:08:02"
"Tierragro","Arena para gato Fresh Step Multi Cat Aglomerante con Febreze 14Lbs","https://www.tierragro.com/collections/higiene-gatos/products/arena-fresh-step-multi-cat-febreze-14-lb","[{""id"":""var0"",""variation"":""Arena para gato Fresh Step Multi Cat Aglomerante con Febreze 14Lbs"",""price"":83400,""availability"":""si""}]","2026-03-17 04:08:03"
"Tierragro","Tapetes Absorbentes Petys Medianos x12 Und","https://www.tierragro.com/collections/higiene-gatos/products/tapetes-absorbentes-petys-12x12","[{""id"":""var0"",""variation"":""Tapetes Absorbentes Petys Medianos x12 Und"",""price"":29500,""availability"":""si""}]","2026-03-17 04:08:03"
"Tierragro","Shampoo Ketoclean x 500 Ml","https://www.tierragro.com/collections/higiene-gatos/products/shampoo-ketoclean-500-ml-weis-pharma-farmacia-animales-y-mascotas","[{""id"":""var0"",""variation"":""Shampoo Ketoclean x 500 Ml"",""price"":80200,""availability"":""si""}]","2026-03-17 04:08:03"
"Tierragro","Labyderm Skin Soldier x 220 Ml","https://www.tierragro.com/collections/higiene-gatos/products/labyderm-skin-soldier-220-ml","[{""id"":""var0"",""variation"":""Labyderm Skin Soldier x 220 Ml"",""price"":108900,""availability"":""si""}]","2026-03-17 04:08:03"
"Tierragro","Cepillo Guante Removedor Petoys","https://www.tierragro.com/collections/higiene-gatos/products/guante-removedor-petoys-211-2","[{""id"":""var0"",""variation"":""Cepillo Guante Removedor Petoys"",""price"":9400,""availability"":""si""}]","2026-03-17 04:08:03"
"Tierragro","Gel Oral Care x 80 Gr","https://www.tierragro.com/collections/higiene-gatos/products/gel-oral-care-invet-higiene-animales-y-mascotas","[{""id"":""var0"",""variation"":""Gel Oral Care x 80 Gr"",""price"":51100,""availability"":""si""}]","2026-03-17 04:08:03"
"Tierragro","Tapetes Absorbentes Petys Extra-Grandes x12 Und","https://www.tierragro.com/collections/higiene-gatos/products/tapetes-absorbentes-petys-extra-grandes-x12-und","[{""id"":""var0"",""variation"":""Tapetes Absorbentes Petys Extra-Grandes x12 Und"",""price"":43400,""availability"":""si""}]","2026-03-17 04:09:18"
"Tierragro","Gel Dental perros y gatos","https://www.tierragro.com/collections/higiene-gatos/products/gel-dental-perros-y-gatos","[{""id"":""var0"",""variation"":""Gel Dental perros y gatos"",""price"":19900,""availability"":""si""}]","2026-03-17 04:09:18"
